6190,2020-07-15,261144,15.3,15.3,15.1,15.2
6190,2020-07-16,482352,15.15,15.15,15.0,15.15
6190,2020-07-17,503500,15.1,15.2,14.95,15.1
6190,2020-07-20,428200,15.05,15.05,14.9,15.0
6190,2020-07-21,304104,15.0,15.05,14.9,15.0
6190,2020-07-22,233130,15.15,15.15,14.9,14.95
6190,2020-07-23,1770198,15.0,15.2,14.9,15.1
6190,2020-07-24,469100,15.05,15.05,14.8,14.9
6190,2020-07-27,308691,14.95,15.0,14.6,14.8
6190,2020-07-28,292312,14.8,14.8,14.4,14.55
6190,2020-07-29,393020,14.5,14.65,14.45,14.6
6190,2020-07-31,142061,14.75,14.75,14.55,14.6
6190,2020-08-03,132041,14.7,14.75,14.6,14.65
6190,2020-08-04,164000,14.75,14.75,14.6,14.65
6190,2020-08-05,252203,14.75,14.75,14.6,14.7
6190,2020-08-06,390153,14.75,14.8,14.65,14.8
6190,2020-08-07,141143,14.75,14.8,14.7,14.8
6190,2020-08-10,333047,14.8,14.95,14.7,14.95
6190,2020-08-11,170000,14.95,14.95,14.7,14.9
6190,2020-08-12,90327,14.9,14.9,14.8,14.9
6190,2020-08-13,483254,15.3,15.35,15.1,15.15
6190,2020-08-14,220251,15.2,15.3,15.15,15.25
6190,2020-08-17,495193,15.25,15.4,15.15,15.4
6190,2020-08-18,229287,15.4,15.4,15.25,15.35
6190,2020-08-19,369000,15.4,15.4,15.25,15.3
6190,2020-08-20,489004,15.3,15.3,14.8,15.1
6190,2020-08-21,95005,15.2,15.2,15.05,15.15
6190,2020-08-24,153299,15.1,15.3,15.1,15.3
6190,2020-08-25,512243,15.3,15.55,15.3,15.55
6190,2020-08-26,200428,15.6,15.6,15.4,15.5
6190,2020-08-27,165210,15.55,15.55,15.4,15.45
6190,2020-08-28,258038,15.5,15.55,15.45,15.55
6190,2020-08-31,468152,15.6,15.75,15.55,15.75
6190,2020-09-01,305100,15.8,15.8,15.7,15.8
6190,2020-09-02,296660,15.8,15.8,15.65,15.7
6190,2020-09-03,430000,15.7,15.85,15.55,15.8
6190,2020-09-04,332001,15.6,15.85,15.5,15.8
6190,2020-09-07,304528,15.85,15.9,15.75,15.85
6190,2020-09-08,294467,15.95,16.0,15.8,15.95
6190,2020-09-09,169000,15.9,15.95,15.8,15.95
6190,2020-09-10,374286,16.0,16.0,15.85,15.9
6190,2020-09-11,405001,15.95,15.95,15.9,15.9
6190,2020-11-09,297028,15.7,15.8,15.7,15.8
6190,2020-11-10,240438,15.85,15.9,15.8,15.9
6190,2020-11-11,247649,15.95,15.95,15.9,15.95
6190,2020-11-12,323221,15.95,16.0,15.9,15.95
6190,2020-11-13,495151,15.95,16.05,15.85,15.95
6190,2020-11-16,394009,16.0,16.0,15.85,15.95
6190,2020-11-17,320189,16.0,16.0,15.8,15.9
6190,2020-11-18,162990,15.9,15.95,15.85,15.95
6190,2020-11-19,150737,15.95,16.0,15.9,15.95
6190,2020-11-20,373609,15.95,16.0,15.95,15.95
6190,2020-11-23,1356767,15.95,16.55,15.95,16.4
6190,2020-11-24,1227090,16.45,16.65,16.2,16.25
6190,2020-11-25,1364128,16.5,16.65,16.4,16.4
6190,2020-11-26,4771340,16.45,17.4,16.4,17.1
6190,2020-11-27,11573309,17.2,17.65,17.2,17.3
6190,2020-11-30,1944160,17.05,17.25,16.85,17.15
6190,2020-12-01,1004527,17.2,17.25,16.9,17.1
6190,2020-12-02,1139272,17.2,17.2,16.9,16.95
6190,2020-12-03,1047850,16.95,17.2,16.8,16.95
6190,2020-12-04,903120,17.0,17.1,16.9,17.0
6190,2020-12-07,1153259,17.1,17.1,16.6,16.7
