2108,2020-09-07,4925845,49.35,49.85,48.0,48.0
2108,2020-09-08,14622672,48.3,51.8,48.2,51.1
2108,2020-09-09,8845227,50.8,52.5,49.5,51.5
2108,2020-09-10,9134632,51.8,53.5,50.4,51.1
2108,2020-09-11,10004869,51.1,51.1,47.75,47.75
2108,2020-09-14,7662670,48.35,50.7,48.2,48.2
2108,2020-09-15,4312073,48.95,50.4,48.25,49.7
2108,2020-09-16,4086950,49.7,49.95,48.0,48.2
2108,2020-09-17,2896157,48.25,49.2,48.2,48.3
2108,2020-09-18,7530359,48.5,50.7,48.5,49.1
2108,2020-09-21,4304379,49.35,50.3,48.6,48.65
2108,2020-09-22,3701219,48.65,48.95,47.2,48.9
2108,2020-09-23,4801695,48.6,50.5,48.1,48.65
2108,2020-09-24,3778760,47.3,49.3,47.3,47.65
2108,2020-09-25,4492068,48.1,48.9,46.45,47.1
2108,2020-09-28,5355360,47.95,49.8,47.7,49.6
2108,2020-09-29,9942395,50.0,51.5,48.55,50.9
2108,2020-09-30,12236640,51.3,52.0,49.35,49.9
2108,2020-10-05,24322923,50.2,54.8,49.5,51.3
2108,2020-10-06,9171116,51.4,51.5,50.0,51.0
2108,2020-10-07,11187308,51.3,53.9,50.6,53.6
2108,2020-10-08,11682403,53.6,55.0,52.6,53.8
2108,2020-10-12,10160155,53.8,55.1,52.5,53.3
2108,2020-10-13,16334262,53.6,56.3,53.0,55.4
2108,2020-10-14,24153456,55.8,60.5,55.5,59.0
2108,2020-10-15,11612259,60.0,60.6,57.1,58.5
2108,2020-10-16,7108464,57.8,59.9,57.7,57.9
2108,2020-10-19,7172735,58.5,60.4,58.2,59.2
2108,2020-10-20,22741364,59.5,62.9,59.4,62.2
2108,2020-10-21,17831742,62.4,64.2,61.7,63.3
2108,2020-10-22,9249141,62.9,63.8,61.1,61.1
2108,2020-10-23,6907389,62.1,63.5,61.4,63.1
2108,2020-10-26,18786252,64.2,68.4,63.6,66.7
2108,2020-10-27,31753460,66.6,73.3,65.9,69.5
2108,2020-10-28,23325016,70.9,73.5,70.4,73.5
2108,2020-10-29,19879797,72.8,74.4,71.0,73.5
2108,2020-10-30,39145563,74.0,79.0,73.6,77.2
2108,2020-11-02,53839304,78.7,79.5,69.5,69.5
2108,2020-11-03,37380982,69.9,72.3,67.5,72.3
2108,2020-11-04,17475779,72.3,72.3,69.6,71.6
2108,2020-11-05,12268293,71.0,73.2,70.9,72.0
2108,2020-11-06,12836849,72.1,73.1,69.5,72.2
2108,2020-11-09,19168618,72.4,76.4,71.4,73.8
2108,2020-11-10,18735805,68.5,69.4,66.5,66.5
2108,2020-11-11,31149880,65.0,66.5,60.5,62.4
2108,2020-11-12,19478425,64.1,64.9,61.1,61.7
2108,2020-11-13,13943784,62.0,64.0,61.5,62.5
2108,2020-11-16,9201356,62.5,62.9,60.5,61.3
2108,2020-11-17,13391086,59.9,62.2,59.0,61.7
2108,2020-11-18,7734909,61.7,62.3,60.3,60.6
2108,2020-11-19,4692983,61.1,61.4,60.4,60.4
2108,2020-11-20,2856094,60.7,61.1,60.3,60.7
2108,2020-11-23,5109860,61.9,62.0,61.0,61.7
2108,2020-11-24,7922704,62.3,62.9,60.6,61.0
2108,2020-11-25,5650812,61.6,61.6,60.0,61.0
2108,2020-11-26,4103270,61.0,61.2,59.7,60.0
2108,2020-11-27,5322402,59.9,60.9,59.0,60.3
2108,2020-11-30,5499093,61.0,62.3,60.8,61.4
2108,2020-12-01,3450935,61.5,62.0,60.5,60.6
2108,2020-12-02,5723184,61.0,61.8,59.4,61.5
2108,2020-12-03,3987711,61.5,61.5,60.0,60.1
2108,2020-12-04,3441511,60.1,61.3,59.8,60.7
2108,2020-12-07,6068630,62.3,62.4,60.5,60.6
2108,2020-12-08,2995917,60.7,61.7,60.5,61.1
2108,2020-12-09,4433431,61.9,62.4,60.6,60.8
2108,2020-12-10,9092514,60.8,63.2,60.5,61.4
2108,2020-12-11,3831933,61.6,62.2,60.3,60.3
2108,2020-12-14,9769138,60.4,60.6,56.8,57.5
2108,2020-12-15,6435475,57.0,58.2,56.0,56.4
2108,2020-12-16,5408159,57.1,58.0,56.0,57.6
2108,2020-12-17,4042660,57.4,58.0,56.2,58.0
2108,2020-12-18,7571629,58.0,61.4,58.0,60.6
2108,2020-12-21,12747777,61.4,63.8,60.3,63.3
2108,2020-12-22,16231875,63.2,68.0,62.3,65.0
2108,2020-12-23,13458943,66.0,67.0,61.2,61.7
2108,2020-12-24,3614444,62.4,62.9,61.1,61.2
2108,2020-12-25,3974439,61.5,61.8,60.0,60.1
2108,2020-12-28,3942738,60.6,62.2,59.6,61.2
2108,2020-12-29,2109946,61.2,61.5,60.2,60.3
2108,2020-12-30,1335416,60.4,61.1,60.1,60.6
2108,2020-12-31,2755424,61.0,62.0,60.6,61.1
2108,2021-01-04,5491815,61.5,61.5,58.6,59.1
2108,2021-01-05,5112043,58.7,59.0,57.2,57.6
2108,2021-01-06,2325757,57.6,58.8,57.5,57.9
2108,2021-01-07,1668073,58.6,58.7,57.3,58.2
2108,2021-01-08,5149692,60.1,61.2,59.3,59.5
2108,2021-01-11,3807539,60.0,61.4,59.3,61.0
2108,2021-01-12,6318403,61.0,62.8,60.6,61.0
2108,2021-01-13,2917784,61.0,61.3,60.2,60.2
2108,2021-01-14,1646834,60.6,60.9,59.8,60.1
2108,2021-01-15,3017723,60.2,60.5,58.1,58.1
2108,2021-01-18,6442328,59.0,61.5,58.3,58.3
2108,2021-01-19,1582579,58.6,59.7,58.4,58.7
2108,2021-01-20,5796093,59.7,60.9,58.9,60.7
2108,2021-01-21,5257275,59.6,60.4,58.2,58.7
2108,2021-01-22,2040708,58.3,59.4,58.3,58.9
2108,2021-01-25,7110929,60.0,61.7,59.8,60.5
2108,2021-01-26,14754143,60.6,64.8,60.3,61.7
2108,2021-01-27,8232971,62.2,63.3,60.8,62.9
2108,2021-01-28,9954787,60.9,62.0,58.9,59.0
2108,2021-01-29,4494801,59.0,59.6,57.3,57.4
2108,2021-02-01,5861202,57.5,60.7,56.8,60.4
2108,2021-02-02,2667459,59.7,60.4,59.0,59.2
2108,2021-02-03,2740311,59.3,59.6,58.0,58.1
2108,2021-02-04,2648253,58.1,58.8,57.5,57.6
