3413,2020-09-07,1316977,190.5,191.5,185.0,186.0
3413,2020-09-08,967885,186.5,189.0,185.5,187.5
3413,2020-09-09,1448555,185.0,186.5,181.0,185.5
3413,2020-09-10,1152590,186.5,187.5,183.5,183.5
3413,2020-09-11,1168700,183.5,185.5,182.0,183.0
3413,2020-09-14,986434,184.0,189.0,184.0,188.0
3413,2020-09-15,736370,188.0,190.5,186.5,188.0
3413,2020-09-16,1024381,191.0,191.5,188.0,188.5
3413,2020-09-17,826886,188.5,192.0,188.5,191.5
3413,2020-09-18,690959,191.0,191.5,188.5,190.0
3413,2020-09-21,612900,190.0,191.5,186.5,187.0
3413,2020-09-22,1481737,187.0,187.5,182.5,184.5
3413,2020-09-23,649520,185.5,185.5,183.0,183.5
3413,2020-09-24,870611,182.5,184.5,180.5,183.5
3413,2020-09-25,1747820,184.5,185.5,172.0,174.5
3413,2020-09-28,1559329,176.5,178.0,171.5,173.0
3413,2020-09-29,2440473,178.0,183.0,174.5,176.0
3413,2020-09-30,1120505,177.0,179.5,174.5,179.5
3413,2020-10-05,1671349,180.5,183.5,177.5,179.0
3413,2020-10-06,1149515,181.5,182.5,179.0,180.0
3413,2020-10-07,485767,179.5,182.0,179.0,182.0
3413,2020-10-08,501874,183.5,183.5,181.0,181.5
3413,2020-10-12,900612,183.5,184.5,179.5,181.0
3413,2020-10-13,950014,182.0,185.0,180.0,184.0
3413,2020-10-14,841182,184.0,185.5,181.5,184.0
3413,2020-10-15,1242269,183.5,187.0,183.0,184.5
3413,2020-10-16,1626576,186.0,186.0,178.5,179.0
3413,2020-10-19,762473,180.0,183.5,179.0,182.5
3413,2020-10-20,323940,182.0,183.5,181.5,181.5
3413,2020-10-21,394903,182.5,183.5,181.5,183.0
3413,2020-10-22,881952,182.5,182.5,180.0,180.0
3413,2020-10-23,362375,181.5,183.5,180.5,183.0
3413,2020-10-26,322292,183.5,183.5,180.5,180.5
3413,2020-10-27,263479,180.0,180.5,179.0,180.0
3413,2020-10-28,526201,180.0,181.5,177.0,177.5
3413,2020-10-29,590049,175.0,176.0,173.5,176.0
3413,2020-10-30,514194,176.5,177.0,172.0,173.0
3413,2020-11-02,606586,173.5,174.0,169.5,172.5
3413,2020-11-03,855651,173.0,179.5,171.5,176.0
3413,2020-11-04,979660,178.0,180.5,175.0,180.0
3413,2020-11-05,519594,180.0,181.5,178.5,179.0
3413,2020-11-06,1568384,180.5,186.0,180.5,183.5
3413,2020-11-09,2344451,185.5,192.0,185.5,191.5
3413,2020-11-10,1908353,191.5,191.5,183.5,185.5
3413,2020-11-11,1046453,185.5,190.0,185.0,188.0
3413,2020-11-12,2735026,190.0,194.0,188.5,191.5
3413,2020-11-13,2049343,191.5,196.0,190.0,195.0
3413,2020-11-16,6430876,200.0,206.5,193.0,204.0
3413,2020-11-17,3868541,205.5,208.0,200.5,200.5
3413,2020-11-18,2512632,201.0,205.5,200.5,202.5
3413,2020-11-19,1729548,203.0,206.0,201.0,202.0
3413,2020-11-20,5525272,205.0,209.5,203.5,207.0
3413,2020-11-23,2582266,208.0,208.5,202.0,204.0
3413,2020-11-24,5529563,205.5,215.0,204.5,209.5
3413,2020-11-25,2837197,211.0,211.5,203.0,204.0
3413,2020-11-26,1032701,204.5,207.0,203.5,205.0
3413,2020-11-27,2590075,206.0,211.0,205.0,210.5
3413,2020-11-30,2704263,212.0,212.0,203.5,204.5
3413,2020-12-01,1991084,205.0,207.5,202.0,205.5
3413,2020-12-02,3419395,206.0,211.0,205.5,206.5
3413,2020-12-03,7059579,209.0,218.0,209.0,215.5
3413,2020-12-04,6342712,219.0,222.0,213.0,221.0
3413,2020-12-07,5341377,226.5,233.0,218.0,222.5
3413,2020-12-08,3950579,222.5,232.0,219.0,227.5
3413,2020-12-09,3448460,230.0,234.0,225.0,230.5
3413,2020-12-10,2568606,229.0,229.0,222.5,227.0
3413,2020-12-11,2605245,228.5,229.0,217.0,220.5
3413,2020-12-14,1146594,221.0,224.0,216.5,218.0
3413,2020-12-15,1825622,217.0,223.5,213.5,214.0
3413,2020-12-16,836867,216.5,219.0,216.0,216.5
3413,2020-12-17,1177045,216.5,220.5,215.0,217.0
3413,2020-12-18,1924653,217.0,218.0,210.0,210.5
3413,2020-12-21,1398966,210.5,212.0,203.0,212.0
3413,2020-12-22,1333588,212.0,213.5,202.5,203.5
3413,2020-12-23,790066,205.0,209.5,204.0,209.0
3413,2020-12-24,625392,210.0,212.5,208.5,209.0
3413,2020-12-25,469127,209.5,211.5,206.5,207.5
3413,2020-12-28,762892,208.5,210.0,206.0,207.0
3413,2020-12-29,541795,208.0,208.0,204.5,205.0
3413,2020-12-30,523395,205.5,206.5,203.5,206.0
3413,2020-12-31,1059969,207.0,210.5,206.5,210.0
3413,2021-01-04,2914274,210.5,219.5,207.5,219.5
3413,2021-01-05,1652601,217.0,218.5,214.5,218.5
3413,2021-01-06,3197846,219.0,223.5,217.0,219.5
3413,2021-01-07,2752269,221.0,226.0,221.0,223.0
3413,2021-01-08,2815761,225.5,227.0,220.0,221.5
3413,2021-01-11,4901930,223.5,235.5,223.0,226.5
3413,2021-01-12,3067576,226.5,232.0,223.0,224.0
3413,2021-01-13,2134219,226.0,231.0,224.5,229.0
3413,2021-01-14,2921168,225.5,233.0,224.5,231.5
3413,2021-01-15,11191167,254.5,254.5,230.0,230.0
3413,2021-01-18,2527059,230.0,230.5,221.5,225.5
3413,2021-01-19,1753560,228.0,228.5,222.0,223.0
3413,2021-01-20,6337167,225.0,237.5,225.0,226.0
3413,2021-01-21,8757936,229.5,248.5,229.5,248.5
3413,2021-01-22,10244988,250.0,254.0,243.0,252.0
3413,2021-01-25,4468408,250.0,256.5,243.5,251.0
3413,2021-01-26,5209655,252.0,253.5,230.0,232.0
3413,2021-01-27,1653319,234.0,236.0,229.0,233.0
3413,2021-01-28,2607939,226.0,229.0,221.0,222.0
3413,2021-01-29,1512766,224.5,225.5,215.5,216.0
3413,2021-02-01,1620180,215.5,217.0,209.0,213.5
3413,2021-02-02,1787723,217.0,225.0,216.0,224.0
3413,2021-02-03,923461,224.0,224.5,219.5,222.5
3413,2021-02-04,1652651,224.0,229.0,221.5,227.5
3413,2021-02-05,1763295,229.0,229.5,222.0,223.0
3413,2021-02-17,4706377,243.5,245.0,236.0,245.0
3413,2021-02-18,3262943,246.0,246.5,239.5,244.5
3413,2021-02-19,4120791,246.0,255.0,241.0,251.5
3413,2021-02-22,3187624,256.50,258.50,246.50,250.00
